Time (us),Volts (mV),Amps (mA),Frequency (Hz)
562085,-77.64,-224.66,
562908,-83.66,-240.71,
563732,-82.46,-240.71,
564553,-91.28,-256.76,
565376,-98.91,-268.79,
566200,-96.5,-260.77,
567026,-95.3,-232.69,
567849,-96.5,-256.76,
568672,-80.05,-268.79,
569493,-82.86,-248.73,
570315,-92.89,-228.67,
571138,-89.68,-244.72,
571961,-87.27,-260.77,
572783,-89.68,-244.72,
573607,-83.66,-236.69,
574429,-89.28,-252.74,
575253,-94.49,-236.69,
576075,-83.66,-208.61,
576898,-88.88,-216.64,
577721,-77.64,-200.59,
578543,-73.63,-204.6,
579367,-66.41,-180.53,
580189,-71.23,-180.53,
581013,-60.39,-168.49,
581835,-58.39,-164.48,
582659,-54.78,-148.44,
583481,-49.16,-144.43,
584305,-35.52,-108.32,
585128,-51.57,-112.33,
585950,-36.72,-104.31,
586772,-31.11,-76.23,
587596,-32.71,-72.21,
588418,-21.48,-68.2,
589241,-16.26,-60.18,
590065,-21.08,-40.12,
590888,-9.84,-32.09,
591712,-5.03,-28.08,
592534,-2.22,4.01,
593358,7,24.07,
594181,18.24,24.07,
595004,6.2,44.13,
595828,12.22,56.16,
596650,19.04,72.21,
597471,22.25,88.26,
598294,29.07,112.33,
599118,33.08,124.37,
599941,36.29,120.35,
600762,45.92,112.33,
601586,59.56,140.41,
602407,57.15,156.46,
603230,63.57,148.44,
604055,68.79,152.45,
604879,61.56,180.53,
605702,62.37,216.64,
606524,69.99,188.55,
607348,69.59,204.6,
608171,77.21,192.57,
608992,83.63,220.65,
609815,80.02,224.66,
610638,88.04,220.65,
611462,88.44,256.76,
612284,93.66,240.71,
613109,92.46,264.78,
613933,104.09,252.74,
614755,99.28,272.8,
615578,96.07,276.81,
616401,95.26,256.76,
617224,97.27,268.79,
618047,98.47,260.77,
618872,101.68,256.75,
619696,98.07,260.76,
620519,96.07,244.72,
621343,101.28,248.73,
622167,104.49,256.75,
622990,98.47,244.72,
623813,103.29,244.72,
624637,101.68,220.65,
625460,92.46,236.69,
626283,77.21,220.65,
627107,79.22,216.64,
627931,79.62,224.66,
628752,86.84,196.57,
629573,79.62,196.58,
630395,66.38,184.54,
631219,67.18,184.54,
632042,69.99,172.51,
632866,68.79,164.48,
633688,72.4,156.46,
634511,60.36,136.4,
635332,51.13,136.4,
636156,44.72,116.34,
636980,37.09,100.3,
637803,40.7,108.32,
638626,39.5,92.27,
639448,37.9,92.27,
640271,25.46,56.16,
641095,25.06,56.16,
641919,24.66,48.14,
642741,14.23,20.06,
643564,10.21,-8.02,
644387,3.39,-12.03,
645209,-7.44,-32.09,
646032,-4.23,-40.12,
646854,-14.26,-44.13,
647678,-21.48,-44.13,
648500,-17.07,-76.23,
649323,-23.08,-76.22,
650146,-40.74,-72.21,
650969,-30.3,-108.32,
651790,-39.93,-124.37,
652613,-38.33,-112.33,
653436,-39.13,-120.35,
654260,-41.14,-156.46,
655083,-59.19,-156.46,
655906,-57.58,-164.48,
656728,-60.79,-180.53,
657550,-69.62,-200.59,
658375,-76.44,-228.67,
659198,-74.03,-200.59,
660022,-85.27,-220.65,
660846,-82.46,-228.67,
661669,-85.67,-236.69,
662491,-92.89,-236.7,
663313,-90.08,-260.77,
664137,-82.06,-264.78,
664961,-99.31,-256.75,
665782,-91.28,-260.77,
666605,-89.68,-252.74,
667427,-90.08,-264.78,
668250,-94.09,-256.75,
669073,-93.69,-244.72,
669897,-102.12,-256.76,
670719,-92.49,-264.78,
671540,-87.27,-268.79,
672361,-92.89,-256.76,
673184,-81.66,-236.69,
674009,-77.64,-228.67,
674832,-87.27,-232.68,
675657,-82.06,-204.6,
676478,-74.43,-196.58,
677301,-76.04,-208.61,
678123,-74.84,-200.59,
678947,-70.42,-172.51,
679769,-70.82,-148.44,
680593,-64.41,-184.54,
681415,-61.6,-144.43,
682238,-56.78,-128.38,
683060,-46.35,-124.37,
683885,-32.31,-116.34,
684708,-29.1,-92.27,
685529,-25.49,-84.25,
686352,-20.28,-72.21,
687175,-15.86,-60.18,
687998,-21.88,-48.14,
688820,-11.85,-44.13,
689643,-15.46,-44.13,
690464,-12.65,-28.08,
691287,-4.63,4.01,
692111,3.39,12.04,
692935,14.23,28.08,
693756,25.86,44.13,
694579,31.88,56.16,
695400,27.06,72.21,
696224,32.28,72.21,
697048,36.29,108.32,
697871,41.1,120.35,
698694,46.72,108.32,
699516,41.91,128.38,
700339,36.69,136.4,
701162,48.33,144.42,
701984,55.55,148.44,
702806,61.16,152.45,
703630,76.81,148.44,
704452,76.81,192.57,
705276,70.39,200.59,
706099,75.61,200.59,
706923,75.61,204.6,
707744,84.83,224.66,
708566,85.64,224.66,
709390,90.45,228.67,
710213,77.21,252.74,
711036,85.23,236.69,
711859,94.46,264.78,
712683,89.25,244.72,
713505,94.86,268.79,
714327,102.89,276.81,
715151,100.08,264.78,
715974,105.29,260.77,
716797,102.89,272.8,
717620,104.49,268.79,
718442,105.69,248.73,
719267,105.69,236.69,
720090,84.83,264.78,
720912,94.06,244.72,
721736,93.66,236.7,
722557,93.26,220.65,
723382,91.65,240.71,
724206,92.05,232.68,
725029,82.43,224.66,
725853,84.43,220.65,
726677,94.06,204.6,
727500,85.23,228.67,
728323,82.43,208.61,
729146,81.22,188.55,
729970,66.78,168.5,
730792,60.36,200.59,
731615,64.77,168.49,
732438,53.14,144.42,
733261,52.74,120.35,
734085,54.74,132.39,
734908,39.9,108.32,
735730,38.7,112.33,
736551,44.72,92.27,
737374,36.29,76.22,
738198,34.28,80.23,
739022,35.09,52.15,
739844,13.82,52.15,
740667,19.04,40.12,
741489,15.03,16.05,
742311,1.39,12.04,
743135,1.39,-12.04,
743958,-0.62,-20.06,
744780,-14.26,-52.15,
745601,-6.23,-36.11,
746423,-9.44,-68.2,
747248,-20.68,-72.21,
748072,-20.28,-76.22,
748895,-22.68,-80.24,
749718,-35.92,-128.38,
750540,-44.35,-124.37,
751363,-43.54,-116.34,
752186,-54.78,-140.42,
753010,-53.17,-160.47,
753833,-59.99,-180.53,
754656,-66.41,-180.53,
755477,-68.02,-192.57,
756299,-65.61,-224.66,
757122,-62,-204.6,
757944,-66.41,-208.61,
758764,-68.82,-232.69,
759586,-75.64,-232.69,
760409,-85.67,-232.68,
761231,-86.07,-240.71,
762055,-98.1,-240.71,
762878,-90.48,-268.79,
763701,-83.26,-268.79,
764521,-86.47,-268.79,
765344,-92.89,-256.76,
766168,-89.68,-268.79,
766994,-90.48,-260.77,
767816,-88.48,-248.73,
768639,-85.27,-256.75,
769461,-86.47,-268.79,
770285,-93.69,-264.78,
771109,-94.49,-244.72,
771933,-89.68,-236.7,
772755,-86.07,-248.73,
773577,-80.05,-224.66,
774398,-83.26,-204.6,
775222,-87.27,-204.6,
776045,-74.43,-236.69,
776868,-69.22,-192.57,
777692,-59.99,-172.51,
778514,-49.96,-164.48,
779338,-49.96,-152.45,
780162,-57.18,-148.44,
780984,-50.36,-128.38,
781807,-43.54,-120.35,
782630,-43.54,-108.32,
783451,-37.12,-96.28,
784274,-32.71,-72.21,
785098,-35.92,-68.2,
785922,-31.11,-56.16,
786746,-22.68,-56.17,
787569,-15.06,-48.14,
788391,0.59,-28.08,
789215,0.99,-12.04,
790038,-3.83,12.04,
790863,8.61,12.04,
791687,16.23,36.11,
792509,17.03,48.14,
793334,15.43,60.18,
794156,21.85,60.18,
794979,18.24,72.21,
795801,29.87,96.28,
796623,43.11,96.28,
797445,43.11,116.34,
798268,48.33,116.34,
799093,53.54,124.37,
799917,47.12,172.51,
800740,57.55,168.49,
801561,67.18,160.47,
802383,64.37,180.53,
803208,67.98,184.54,
804031,68.79,196.58,
804855,64.77,192.57,
805677,74.8,204.6,
806501,79.22,220.65,
807324,83.23,236.69,
808147,88.04,228.67,
808970,100.48,236.69,
809792,89.65,232.68,
810615,98.07,244.72,
811438,102.49,256.76,
812262,95.67,256.75,
813085,98.07,268.79,
813908,104.09,256.76,
814731,83.23,264.78,
815553,95.67,276.81,
816375,96.47,284.84,
817199,94.86,260.77,
818022,98.87,256.76,
818846,103.69,252.74,
819670,88.44,244.72,
820493,101.28,252.74,
821315,100.48,240.71,
822140,94.06,236.69,
822961,94.86,236.69,
823783,96.07,228.67,
824605,75.21,224.66,
825427,78.41,224.66,
826251,78.01,204.6,
827075,76.01,200.59,
827897,73.6,176.52,
828720,75.61,180.53,
829541,73.6,168.49,
830364,66.38,156.46,
831187,64.37,140.41,
832010,57.95,140.41,
832833,56.75,128.38,
833656,56.75,88.26,
834477,45.92,120.35,
835300,29.47,104.31,
836123,30.27,84.25,
836946,29.07,80.23,
837767,28.27,40.12,
838590,24.26,44.13,
839412,23.05,36.1,
840235,11.82,28.08,
841058,12.22,12.04,
841880,11.42,-12.04,
842703,2.59,-32.09,
843524,2.19,-24.07,
844347,-9.44,-44.13,
845169,-23.08,-60.18,
845991,-29.1,-64.19,
846814,-27.1,-76.22,
847635,-31.91,-84.25,
848458,-33.92,-108.32,
849282,-37.53,-116.34,
850104,-50.36,-132.39,
850926,-43.14,-136.4,
851748,-43.14,-144.42,
852572,-50.36,-164.48,
853394,-51.97,-164.48,
854218,-59.19,-180.53,
855041,-70.42,-208.61,
855864,-78.45,-220.65,
856687,-80.05,-216.64,
857508,-80.85,-204.6,
858333,-80.85,-232.68,
859157,-80.45,-248.73,
859982,-91.28,-252.74,
860805,-90.48,-248.73,
861628,-89.28,-256.76,
862450,-91.69,-272.8,
863272,-86.47,-244.72,
864095,-83.26,-252.74,
864918,-94.49,-268.79,
865742,-92.09,-264.78,
866565,-96.1,-240.71,
867387,-98.1,-244.72,
868210,-89.68,-280.83,
869033,-89.68,-256.76,
869856,-102.92,-224.66,
870680,-87.27,-232.68,
871501,-76.84,-232.68,
872324,-83.26,-228.67,
873149,-78.45,-208.61,
873973,-73.63,-212.62,
874795,-82.06,-200.59,
875618,-65.61,-184.54,
876439,-64.41,-168.5,
877262,-70.82,-156.46,
878085,-56.78,-160.47,
878909,-49.56,-164.48,
879734,-59.99,-128.38,
880557,-47.15,-108.32,
881382,-38.73,-100.3,
882204,-33.51,-92.27,
883028,-24.29,-96.28,
883851,-17.87,-64.19,
884673,-27.9,-64.19,
885495,-17.47,-48.14,
886318,-12.25,-36.11,
887141,-21.88,-32.09,
887965,-14.66,-24.07,
888787,-2.22,0,
889610,-5.43,28.08,
890431,8.21,12.04,
891254,21.05,36.11,
892076,20.64,60.18,
892900,24.26,68.2,
893722,32.28,84.25,
894544,28.27,100.3,
895367,33.88,104.3,
896191,39.1,120.35,
897014,41.1,116.34,
897836,44.72,128.38,
898660,59.16,160.47,
899481,57.95,168.5,
900304,59.16,168.49,
901127,72.8,156.46,
901950,75.61,180.53,
902773,79.62,184.54,
903596,85.64,216.64,
904418,83.23,228.67,
905242,79.62,216.64,
906066,87.24,224.66,
906888,81.22,232.68,
907711,86.44,252.74,
908532,94.86,236.69,
909356,91.65,248.73,
910178,84.83,260.77,
911003,91.25,256.75,
911826,98.87,248.73,
912648,108.5,256.75,
913470,112.11,256.75,
914293,108.1,268.79,
915116,99.28,256.75,
915938,97.27,264.78,
916760,100.88,244.72,
917584,98.87,244.72,
918407,100.08,256.75,
919232,98.87,248.73,
920057,89.25,236.69,
920879,90.85,232.68,
921703,94.86,224.66,
922524,92.05,220.65,
923349,96.87,212.62,
924172,92.46,216.64,
924996,77.21,208.61,
925819,79.22,216.64,
926642,76.01,192.57,
927463,70.39,176.52,
928286,69.99,172.51,
929109,56.35,168.5,
929935,50.33,156.46,
930756,51.13,144.42,
931580,47.52,128.38,
932403,52.34,112.33,
933227,55.55,108.32,
934051,49.13,92.27,
934874,34.69,88.26,
935696,32.28,88.26,
936518,33.88,48.14,
937342,26.66,56.16,
938165,26.26,36.11,
938987,15.43,12.04,
939810,-14.26,-8.02,
940632,-7.04,-8.02,
941455,-7.04,-24.07,
942279,-13.05,-40.12,
943103,-14.26,-44.13,
943926,-10.25,-48.14,
944747,-27.5,-80.24,
945571,-16.26,-84.25,
946394,-23.08,-84.25,
947217,-31.51,-104.31,
948041,-33.92,-128.38,
948864,-37.53,-124.37,
949686,-65.21,-132.39,
950509,-59.59,-152.45,
951332,-55.98,-180.53,
952156,-59.19,-172.51,
952980,-57.99,-168.5,
953804,-60.39,-200.59,
954627,-78.85,-212.62,
955447,-74.43,-204.6,
956271,-76.04,-204.6,
957093,-85.67,-240.71,
957916,-79.25,-244.72,
958739,-82.86,-240.71,
959561,-95.3,-244.72,
960385,-96.9,-256.76,
961208,-95.7,-256.75,
962031,-98.1,-248.73,
962855,-96.1,-260.77,
963678,-95.3,-260.77,
964500,-100.91,-252.74,
965324,-97.7,-260.77,
966147,-88.88,-244.72,
966971,-87.27,-256.75,
967794,-85.27,-256.75,
968619,-80.85,-248.73,
969440,-90.88,-220.65,
970262,-96.9,-244.72,
971086,-88.88,-240.71,
971909,-80.45,-224.66,
972732,-76.04,-204.6,
973555,-76.84,-196.58,
974379,-68.02,-196.58,
975202,-68.42,-164.48,
976026,-59.59,-156.46,
976850,-56.38,-168.5,
977673,-46.35,-156.46,
978493,-39.93,-120.35,
979316,-39.13,-124.37,
980140,-43.54,-108.32,
980963,-44.75,-104.31,
981785,-32.71,-92.27,
982608,-26.29,-68.2,
983428,-17.47,-76.23,
984252,-13.05,-60.18,
985075,-15.06,-52.15,
985898,-9.84,-40.12,
986721,-3.43,-16.05,
Time (us),Volts (mV),Amps (mA),Frequency (Hz)
0,-2.85,-4.01,100
825,18.41,24.07,
1650,28.84,32.09,
2476,22.82,40.12,
3301,32.05,36.1,
4125,38.07,64.19,
4951,25.63,76.22,
5776,33.26,72.21,
6601,30.05,72.21,
7426,37.27,92.27,
8251,45.29,112.33,
9076,55.32,120.35,
9900,52.91,140.41,
10725,54.12,144.42,
11551,63.74,128.38,
12375,66.15,148.44,
13201,69.36,156.46,
14024,73.37,152.45,
