Time (us),Volts (mV),Amps (mA),Frequency (Hz)
7714751,-45.08,-96.28,
7723019,-37.86,-104.31,
7731288,-30.91,-80.24,
7739559,-28.77,-128.37,
7747828,-39.74,-112.33,
7756094,-36.53,-77.56,
7764362,-32.78,-123.03,
7772632,-28.23,-98.96,
7780900,-30.37,-74.89,
7789168,-35.19,-56.16,
7797437,-43.21,-72.21,
7805707,-20.75,-64.18,
7813974,-30.91,-53.49,
7822243,-26.36,-74.89,
7830513,-19.41,-90.94,
7838783,-32.25,-61.52,
7847052,-27.97,-77.56,
7855321,-15.66,-34.77,
7863589,-19.41,-48.14,
7871858,-20.75,-42.79,
7880126,-19.14,-42.79,
7888395,-13.53,-32.09,
7896665,-21.01,-29.42,
7904934,-10.32,-26.74,
7913202,-11.65,-2.67,
7921471,-16.73,-42.79,
7929740,-7.64,8.02,
7938007,2.79,32.09,
7946274,4.93,29.42,
7954544,-6.57,18.72,
7962815,9.48,29.42,
7971082,11.62,21.4,
7979352,11.88,34.77,
7987623,10.28,29.42,
7995889,7.6,42.79,
8004157,14.56,26.75,
8012424,19.64,58.84,
8020691,23.65,69.54,
8028959,18.03,34.77,
8037227,10.01,61.51,
8045495,31.67,58.84,
8053763,30.6,104.31,
8062033,17.77,56.17,
8070300,39.7,53.49,
8078569,19.1,72.21,
8086837,31.94,56.16,
8095106,39.43,96.29,
8103373,35.69,85.59,
8111643,18.84,106.98,
8119912,38.09,93.61,
8128180,38.36,93.61,
8136449,32.48,88.26,
8144719,39.16,90.93,
8152987,43.71,101.63,
8161255,28.2,115,
8169525,44.24,96.28,
8177793,41.84,85.59,
8186060,47.45,93.61,
8194329,41.84,93.61,
8202597,44.51,88.26,
8210866,53.07,61.52,
8219134,38.09,117.68,
8227402,37.56,106.98,
8235673,35.69,96.28,
8243941,41.84,74.89,
8252209,39.7,96.28,
8260478,47.72,85.59,
8268747,37.83,74.89,
8277016,31.94,50.82,
8285283,37.29,69.54,
8293553,38.36,58.84,
8301820,30.87,85.59,
8310088,38.09,61.52,
8318354,34.62,45.47,
8326623,30.87,61.52,
8334891,44.51,48.14,
8343161,36.76,45.46,
8351429,17.5,45.46,
8359698,27.66,37.44,
8367967,28.2,42.79,
8376236,18.3,16.04,
8384506,29,42.79,
8392775,20.44,29.42,
8401044,12.42,16.04,
8409312,23.65,16.05,
8417581,22.58,37.44,
8425848,10.01,24.07,
8434117,17.77,-18.72,
8442385,2.25,-21.4,
8450655,10.55,-40.11,
8458924,2.25,-24.07,
8467192,-3.09,-16.04,
8475459,-6.84,-50.82,
8483729,-9.51,-40.12,
8491997,-12.46,-56.17,
8500266,-0.15,-66.87,
8508533,-18.34,-40.12,
8516805,-20.75,-72.21,
8525073,-6.04,-77.56,
8533343,-20.21,-58.84,
8541613,-20.75,-32.09,
8549880,-17.54,-98.96,
8558147,-26.9,-85.59,
8566416,-26.1,-80.24,
8574686,-18.61,-90.94,
8582955,-24.49,-58.84,
8591225,-38.67,-90.94,
8599492,-30.91,-66.86,
8607760,-31.71,-72.21,
8616030,-35.19,-77.56,
8624300,-28.23,-88.26,
8632569,-30.37,-82.91,
8640839,-48.83,-109.66,
8649108,-29.04,-106.98,
8657378,-31.98,-109.66,
8665649,-34.39,-93.61,
8673917,-35.72,-42.79,
8682186,-37.86,-96.28,
8690454,-37.33,-93.61,
8698724,-29.84,-104.31,
8706991,-41.34,-74.89,
8715259,-31.71,-109.66,
8723529,-41.61,-104.3,
8731797,-34.92,-109.66,
8740065,-23.96,-90.93,
8748334,-33.32,-80.24,
8756606,-41.07,-77.56,
8764874,-26.9,-93.61,
8773143,-35.46,-72.21,
8781412,-31.18,-96.28,
8789684,-25.56,-61.52,
8797951,-42.14,-53.49,
8806218,-30.64,-72.21,
8814486,-29.04,-53.49,
8822755,-21.28,-66.86,
8831024,-40.81,-56.16,
8839293,-32.78,-37.44,
8847563,-17.54,-74.89,
8855831,-24.49,-58.84,
8864101,-15.4,-45.47,
8872369,-10.32,-48.14,
8880639,-28.77,-40.11,
8888906,-15.66,-37.44,
8897176,-6.3,-29.42,
8905445,-15.93,-58.84,
8913714,-12.99,-37.44,
8921982,-21.55,5.35,
8930250,2.79,10.7,
8938517,6.8,26.75,
8946785,14.29,10.7,
8955054,9.74,32.09,
8963323,12.95,26.75,
8971593,9.48,26.75,
8979862,24.72,32.09,
8988130,11.08,48.14,
8996399,12.95,37.45,
9004667,19.64,32.09,
9012935,22.05,56.16,
9021205,25.52,53.49,
9029472,25.26,66.86,
9037743,23.38,42.79,
9046011,26.06,42.79,
9054281,38.36,56.16,
9062550,29.53,64.18,
9070819,29.27,88.26,
9079087,29.8,82.91,
9087354,40.77,72.21,
9095624,28.73,85.58,
9103892,38.36,104.31,
9112160,30.07,85.59,
9120428,16.96,82.91,
9128698,34.35,125.7,
9136965,46.38,66.86,
9145235,24.99,104.31,
9153503,43.98,72.21,
9161771,41.3,80.23,
9170039,34.88,77.56,
9178308,47.99,93.61,
9186578,47.19,85.58,
9194846,37.83,74.89,
9203115,43.17,90.94,
9211385,45.05,112.33,
9219654,50.93,98.96,
9227921,42.37,56.16,
9236188,36.76,56.16,
9244457,46.92,72.21,
9252726,39.7,96.28,
9260995,47.45,74.89,
9269262,42.1,66.86,
9277530,25.79,53.49,
9285800,36.22,48.14,
9294069,43.44,58.84,
9302338,44.51,42.79,
9310606,29.8,77.56,
9318875,31.14,56.16,
9327142,33.28,74.89,
9335409,31.41,37.44,
9343680,35.15,48.14,
9351949,21.51,69.53,
9360218,18.57,61.51,
9368486,26.06,48.14,
9376754,23.92,48.14,
9385021,16.43,42.79,
9393289,19.37,42.79,
9401557,17.23,-8.02,
9409827,6.8,45.47,
9418093,23.65,24.07,
9426361,10.28,37.44,
9434631,4.39,-42.79,
9442898,-7.91,5.35,
9451166,3.06,-42.8,
9459435,7.34,-34.77,
9467706,-12.19,-42.8,
9475973,-8.71,-34.77,
9484241,-6.3,-50.82,
9492510,-8.18,-34.77,
9500778,-11.39,-37.44,
9509046,-10.05,-90.93,
9517315,-28.77,-69.54,
9525585,-17.8,-64.19,
9533854,-11.92,-64.18,
9542121,-26.9,-93.61,
9550389,-26.36,-82.91,
9558658,-27.97,-66.86,
9566926,-24.22,-66.87,
9575193,-28.77,-85.59,
9583461,-22.62,-88.26,
9591730,-23.69,-101.63,
9599998,-45.89,-53.49,
9608267,-29.04,-82.91,
9616536,-33.58,-93.61,
9624806,-40.54,-93.61,
9633075,-32.78,-101.63,
9641344,-36.26,-115.01,
9649613,-42.94,-88.26,
9657880,-33.32,-93.61,
9666149,-32.78,-85.59,
9674417,-48.56,-98.96,
9682686,-36.26,-120.35,
9690956,-34.39,-112.33,
9699225,-29.3,-90.93,
9707494,-35.99,-85.59,
9715763,-43.48,-56.17,
9724032,-35.99,-93.61,
9732301,-33.05,-101.63,
9740572,-30.37,-93.61,
9748842,-25.83,-85.58,
9757111,-46.69,-77.56,
9765378,-33.32,-98.96,
9773648,-22.62,-93.61,
9781916,-40,-74.89,
9790185,-30.11,-48.14,
9798454,-21.01,-120.35,
9806724,-31.18,-37.44,
9814992,-29.3,-50.81,
9823262,-19.14,-72.21,
9831530,-18.87,-72.21,
9839799,-33.32,-48.14,
9848068,-19.68,-32.1,
9856338,-11.39,-82.91,
9864609,-21.28,-42.79,
9872876,-7.64,-69.54,
9881143,-18.07,-37.44,
9889411,-20.75,-42.79,
9897679,-8.44,-5.35,
9905946,-4.43,-42.79,
9914213,-21.55,-26.75,
Time (us),Volts (mV),Amps (mA),Frequency (Hz)
0,11.34,45.47,20
4133,3.31,21.39,
8264,12.94,53.49,
12396,11.6,21.4,
16528,22.84,18.72,
20661,20.7,85.58,
24794,15.88,40.11,
28925,28.19,40.12,
33057,22.84,82.91,
37188,14.81,64.19,
41320,32.2,48.14,
45453,24.98,88.26,
49584,22.84,53.49,
53718,31.13,96.28,
57851,26.05,88.26,
61984,23.91,72.21,
66115,35.94,93.61,
70247,38.35,85.58,
74381,31.13,88.26,
78511,34.87,77.56,
82644,38.88,85.58,
86775,31.13,96.28,
90907,43.43,72.21,
95038,45.57,98.96,
99169,40.49,115,
103302,42.63,106.98,
107434,32.2,88.26,
111563,44.77,82.91,
115697,51.72,115,
119827,34.6,101.63,
123961,45.57,93.61,
128094,43.43,141.75,
132226,36.74,131.05,
136356,47.17,106.98,
140488,41.29,80.24,
144621,46.37,93.61,
148754,45.03,104.31,
152886,39.95,104.3,
157019,37.01,93.61,
161150,34.07,115,
165282,36.74,104.3,
169413,33.8,112.33,
173546,40.49,90.93,
177679,39.15,82.91,
181811,20.16,50.82,
185941,38.88,61.51,
190074,36.74,90.93,
194206,34.07,37.44,
198338,37.28,56.16,
202469,16.42,74.88,
206600,27.92,58.84,
210733,35.67,80.23,
214865,29.79,66.86,
218997,33.8,56.16,
223129,23.91,56.16,
227261,23.91,26.74,
231393,24.17,61.51,
235525,21.5,58.84,
239659,24.71,29.42,
243791,13.48,34.77,
247922,22.03,21.4,
252054,-3.91,34.77,
256186,3.85,-42.8,
260319,5.72,-2.68,
264451,-7.12,-16.05,
268584,3.85,-10.7,
272717,-0.43,-53.49,
276849,-15.94,-26.75,
280980,-0.97,-21.4,
285113,-9.79,-34.77,
289245,-10.59,-42.8,
293377,-6.32,-50.82,
297509,-15.68,-45.47,
301643,-18.62,-64.19,
305776,-11.13,-61.51,
309907,-16.75,-61.51,
314039,-16.21,-48.14,
318171,-19.69,-69.54,
322301,-22.9,-50.82,
326435,-27.44,-90.94,
330567,-13.27,-64.19,
334700,-22.1,-88.26,
338830,-25.3,-66.86,
342962,-22.36,-80.23,
347094,-31.99,-90.94,
351227,-23.97,-74.89,
355358,-26.11,-64.19,
359489,-35.74,-80.24,
363621,-21.29,-93.61,
367755,-28.78,-88.26,
371887,-33.86,-88.26,
376019,-17.82,-117.68,
380154,-34.93,-77.56,
384287,-30.92,-77.56,
388419,-30.65,-58.84,
392552,-29.32,-77.56,
396685,-38.94,-61.52,
400816,-41.89,-61.52,
404948,-18.62,-77.56,
409080,-30.12,-61.52,
413212,-20.49,-104.31,
417344,-29.05,-69.54,
421475,-31.99,-74.89,
425609,-14.87,-77.56,
429741,-20.49,-66.86,
433873,-23.43,-48.14,
438003,-18.08,-58.84,
442135,-34.13,-53.49,
446267,-13.27,-72.21,
450400,-14.61,-26.75,
454530,-11.66,-48.14,
458664,-8.46,-24.07,
462795,-27.71,-24.07,
466925,-21.29,-10.7,
471059,-8.19,-21.4,
475192,-9.53,5.35,
479325,-3.91,-50.82,
483457,-8.19,37.44,
487588,1.98,-26.75,
491722,-2.84,-29.42,
495854,12.14,40.12,
499986,15.08,32.09,
504117,0.37,26.74,
508249,13.48,45.47,
512381,19.09,5.35,
516512,12.94,56.16,
520646,23.37,61.51,
524777,16.42,50.81,
528908,22.3,42.79,
533039,26.05,72.21,
537169,23.64,77.56,
541301,14.28,74.88,
545434,31.93,56.16,
549567,35.41,58.84,
553701,33.53,56.16,
557832,26.31,82.91,
561964,35.94,85.58,
566096,38.08,90.93,
570227,39.69,93.61,
574356,36.48,85.58,
578487,47.98,90.93,
582620,38.08,98.96,
586752,27.38,128.38,
590883,33.27,115,
595016,45.84,123.03,
599148,43.43,115.01,
603280,40.76,117.68,
607413,42.09,98.96,
611545,37.28,98.96,
615676,50.92,77.56,
619808,38.62,139.07,
623939,45.03,104.31,
628070,50.92,93.61,
632203,45.84,90.94,
636334,32.46,98.96,
640468,43.97,120.35,
644599,50.65,93.61,
648734,43.7,80.24,
652865,38.88,106.98,
656997,42.09,90.93,
661129,20.96,80.23,
665263,43.97,56.16,
669397,41.02,106.98,
673529,37.55,106.98,
677663,39.15,93.61,
681795,27.65,96.28,
685928,39.95,101.63,
690059,40.22,64.19,
694191,33,74.89,
698325,35.14,53.49,
702457,25.51,77.56,
706587,30.06,37.44,
710719,35.14,42.79,
714851,30.59,69.54,
718981,28.72,50.81,
723115,18.29,48.14,
727247,22.57,58.84,
731378,12.67,26.74,
735510,18.56,53.49,
739644,26.58,26.75,
743776,5.45,56.16,
747906,8.66,-13.37,
752038,0.1,8.02,
756170,-6.32,-34.77,
760304,8.93,-34.77,
764434,-10.33,0,
768566,-10.86,-37.45,
772701,-2.3,-26.75,
776833,-11.93,-2.68,
780965,-10.86,-42.8,
785096,-7.39,-50.82,
789228,-5.78,-24.07,
793361,-13.54,-37.44,
797495,-10.86,-24.07,
801630,-19.42,-42.8,
805762,-16.75,-42.79,
809896,-18.35,-34.77,
814028,-18.08,-72.21,
818160,-28.78,-53.49,
822293,-26.37,-58.84,
826424,-29.05,-66.86,
830556,-23.97,-72.21,
834690,-15.94,-82.91,
838820,-30.65,-77.56,
842952,-23.17,-90.94,
847085,-29.58,-69.54,
851217,-33.33,-85.59,
855350,-27.18,-80.23,
859482,-25.3,-88.26,
863615,-26.64,-82.91,
867747,-35.47,-66.87,
871880,-30.92,-101.63,
876012,-39.48,-77.56,
880143,-21.29,-112.33,
884275,-25.3,-85.59,
888406,-36.27,-90.94,
892537,-35.74,-80.24,
896670,-29.32,-77.56,
900800,-43.76,-34.77,
904932,-21.56,-53.49,
909064,-24.5,-61.52,
913194,-25.3,-72.21,
917326,-23.7,-64.19,
921459,-29.05,-77.56,
925592,-22.36,-26.75,
929726,-13.8,-58.84,
933858,-23.7,-26.75,
937990,-11.66,-64.19,
942123,-28.25,-18.72,
946255,-18.89,-40.12,
950388,-12.2,-56.17,
954519,-8.46,-66.87,
958652,-12.2,-13.38,
962784,-12.2,-26.75,
966916,-13.27,-18.72,
971049,-20.76,-8.02,
975181,-10.33,8.02,
979313,-3.91,24.07,
983445,-10.33,-24.07,
987578,-3.37,-10.7,
991711,5.72,24.07,
995844,-4.18,29.42,
999977,17.49,32.09,
1004109,11.6,48.14,
1008241,14.55,58.84,
1012372,22.03,48.14,
1016504,14.01,26.74,
1020637,18.82,72.21,
1024768,22.03,13.37,
1028901,22.84,40.12,
1033033,33,85.58,
1037166,26.85,64.19,
1041299,30.06,42.79,
1045430,34.34,80.23,
1049561,37.55,50.81,
1053693,31.4,120.35,
1057823,31.66,93.61,
1061955,37.55,101.63,
1066086,28.45,104.31,
1070218,43.97,96.28,
1074351,42.63,98.96,
1078483,34.07,109.65,
1082614,43.7,93.61,
1086746,39.95,109.65,
1090879,32.73,82.91,
1095010,48.78,112.33,
1099141,38.88,125.7,
1103272,37.81,112.33,
1107402,46.1,101.63,
1111534,42.09,120.35,
1115668,35.67,96.28,
1119799,42.9,115,
1123934,42.63,106.98,
1128067,38.62,117.68,
1132197,42.09,109.66,
1136329,41.56,115,
1140461,34.34,109.65,
1144592,53.33,117.68,
1148725,45.84,101.63,
1152856,39.42,123.03,
1156988,39.69,131.05,
1161121,29.52,82.91,
1165254,44.23,88.26,
1169387,41.83,109.66,
1173518,35.67,98.96,
1177649,42.09,61.51,
1181782,31.93,85.58,
1185914,26.58,64.19,
1190045,31.66,74.88,
1194176,39.95,61.51,
1198308,21.23,82.91,
1202442,31.13,45.47,
1206575,28.99,69.54,
1210708,20.96,58.84,
1214840,29.52,13.37,
1218973,23.1,45.46,
1223104,14.81,40.12,
1227236,21.77,48.14,
1231368,16.69,37.44,
1235500,8.93,42.79,
1239634,22.03,50.81,
1243767,-3.11,2.68,
1247897,-0.16,-45.47,
1252028,4.38,-26.75,
1256160,-7.12,-16.05,
1260291,-6.85,-16.05,
1264424,-2.57,-18.72,
1268555,-0.16,-26.75,
1272689,-3.11,-16.05,
1276819,-8.99,-58.84,
1280952,-10.86,-48.14,
1285085,-9.53,-53.49,
1289217,-6.85,-34.77,
1293350,-8.99,-96.29,
1297481,-18.35,-56.16,
1301615,-14.34,-74.89,
1305747,-25.57,-40.12,
1309878,-20.76,-48.14,
1314008,-16.48,-34.77,
1318140,-26.11,-77.56,
1322272,-23.97,-72.21,
1326403,-26.91,-85.59,
1330536,-28.78,-69.54,
1334668,-22.1,-96.28,
1338800,-29.58,-69.54,
1342931,-25.04,-98.96,
1347064,-26.11,-88.26,
1351195,-30.39,-64.19,
1355327,-47.24,-50.82,
1359458,-24.77,-82.91,
1363591,-27.71,-77.56,
1367724,-36.54,-58.84,
1371854,-28.78,-85.58,
1375986,-30.39,-72.21,
1380118,-27.18,-88.26,
1384251,-25.57,-80.23,
1388383,-29.32,-93.61,
1392513,-24.77,-88.26,
1396646,-26.11,-77.56,
1400778,-45.9,-64.19,
1404909,-26.91,-90.93,
1409040,-21.29,-64.19,
1413172,-19.69,-80.24,
1417305,-27.44,-64.19,
1421437,-30.92,-53.49,
1425570,-19.96,-69.54,
1429703,-15.94,-61.51,
1433833,-13.27,-56.16,
1437965,-16.48,-48.14,
1442096,-18.62,-29.42,
1446227,-15.94,-24.07,
1450360,-19.42,-50.82,
1454493,-4.44,-64.19,
1458626,-2.84,-18.72,
1462759,-17.28,-42.79,
1466890,1.71,-56.16,
1471022,-13,-21.4,
1475152,-16.48,0,
1479283,0.1,0,
1483417,-6.58,13.37,
1487548,1.44,61.51,
1491682,16.15,34.77,
1495812,5.99,64.19,
1499944,20.16,34.77,
1504076,17.75,61.51,
1508208,27.92,26.74,
1512340,19.89,53.49,
1516471,22.84,53.49,
1520602,20.7,66.86,
1524735,20.43,64.19,
1528868,30.33,48.14,
1533001,26.05,90.93,
1537135,29.79,85.58,
1541265,29.79,64.19,
1545397,22.3,98.96,
1549529,33.27,69.54,
1553662,39.69,74.89,
1557794,32.46,82.91,
1561925,41.02,104.31,
1566057,39.69,74.89,
1570189,32.2,69.54,
1574322,43.97,85.58,
1578454,47.98,90.93,
1582587,38.88,82.91,
1586720,36.74,109.66,
1590853,36.74,85.58,
1594984,39.69,82.91,
1599116,52.26,88.26,
1603248,43.7,101.63,
1607380,35.94,141.75,
1611512,45.3,74.89,
1615644,45.3,90.93,
1619776,40.76,112.32,
1623908,45.3,104.31,
1628039,53.33,77.56,
1632172,49.58,125.7,
1636304,37.01,147.1,
1640435,28.99,120.35,
1644566,43.16,123.02,
1648698,50.92,80.24,
1652828,42.36,101.63,
1656959,49.85,56.16,
1661091,32.73,80.23,
1665223,28.19,106.98,
1669356,40.76,72.21,
1673488,37.81,90.94,
1677622,34.34,109.65,
1681754,35.41,50.82,
1685887,37.01,61.51,
1690018,25.51,77.56,
1694152,36.21,50.82,
1698284,33.27,53.49,
1702414,16.69,42.79,
1706546,32.46,72.21,
1710679,22.03,48.14,
1714808,18.02,61.51,
1718940,27.92,85.58,
1723071,21.23,24.07,
1727205,22.3,16.04,
1731337,14.55,29.42,
1735470,12.67,32.09,
1739603,9.73,-13.37,
1743735,1.17,-10.7,
1747867,4.65,-10.7,
1751998,2.24,-5.35,
1756129,-8.46,-5.35,
1760261,-9.26,0,
1764393,-7.65,-26.75,
1768526,3.85,-2.68,
1772658,-7.65,-13.37,
1776789,-16.21,-13.37,
1780922,-11.4,-18.72,
1785054,-22.63,-58.84,
1789187,-3.91,-66.87,
1793318,-17.01,-48.14,
1797450,-23.97,-48.14,
1801580,-3.64,-61.52,
1805714,-21.83,-56.17,
1809845,-38.94,-45.47,
1813978,-15.41,-61.52,
1818111,-24.5,-61.52,
1822244,-26.11,-77.56,
1826375,-20.76,-88.26,
1830508,-30.65,-50.82,
1834641,-37.34,-53.49,
1838772,-31.19,-50.82,
1842904,-23.7,-80.23,
1847034,-22.9,-66.87,
1851166,-25.3,-77.56,
1855299,-41.62,-72.21,
1859431,-27.44,-104.31,
1863564,-28.25,-66.87,
1867697,-21.29,-72.21,
1871830,-28.25,-88.26,
1875963,-27.98,-82.91,
1880095,-37.61,-80.24,
1884228,-30.12,-64.19,
1888360,-25.3,-85.59,
1892493,-31.72,-77.56,
1896625,-24.5,-48.14,
1900756,-39.75,-45.47,
1904890,-27.71,-85.59,
1909020,-21.03,-45.47,
1913151,-19.42,-85.59,
1917283,-23.17,-58.84,
1921415,-22.9,-40.12,
1925547,-15.68,-72.21,
1929680,-26.91,-66.86,
1933812,-12.73,-50.82,
1937944,-13.54,-24.07,
1942078,-23.43,-50.82,
1946210,-11.4,-5.35,
1950344,-17.01,0,
1954474,-18.08,13.37,
1958608,-3.91,-10.7,
1962739,-8.46,-61.52,
1966872,0.1,-5.35,
1971004,-9.26,-10.7,
1975136,-8.99,-32.1,
1979269,3.05,0,
1983401,3.31,48.14,
1987533,19.09,37.44,
1991665,14.81,48.14,
1995798,14.28,53.49,
1999931,12.67,50.81,
2004061,9.2,74.88,
2008193,25.51,64.18,
2012324,18.56,40.12,
2016455,24.44,58.84,
2020586,26.58,74.89,
2024721,11.07,56.16,
2028852,29.26,72.21,
2032983,29.26,82.91,
2037113,23.64,61.51,
2041247,26.58,101.63,
2045380,31.66,66.86,
2049514,28.19,61.51,
2053647,37.81,104.31,
2057778,28.45,115,
2061910,41.56,88.25,
2066042,35.14,106.98,
2070174,38.35,106.98,
2074307,37.01,85.58,
2078438,37.28,133.72,
2082569,48.78,90.93,
2086701,42.09,123.03,
2090831,39.69,93.61,
2094965,39.95,93.61,
2099097,44.23,117.68,
2103228,45.3,109.66,
2107359,43.43,112.33,
2111492,44.5,112.33,
2115625,43.43,117.68,
2119757,39.15,80.23,
2123890,43.7,106.98,
2128023,51.99,101.63,
2132155,43.97,147.1,
2136287,46.64,88.26,
2140419,36.74,74.89,
2144552,35.41,93.61,
2148684,45.3,101.63,
2152815,47.71,74.88,
2156946,39.95,90.93,
2161077,38.08,93.61,
2165209,37.01,64.19,
2169339,29.26,58.84,
2173470,38.88,72.21,
2177601,33.27,117.68,
2181734,27.12,61.51,
2185865,34.34,101.63,
2189998,27.65,64.19,
2194131,25.78,50.82,
2198263,33,53.49,
2202394,22.03,50.81,
2206527,36.74,10.7,
2210661,23.91,53.49,
2214792,17.22,42.79,
2218924,28.45,56.16,
2223056,18.82,45.47,
2227187,22.57,29.42,
2231321,21.5,24.06,
2235453,-1.23,2.67,
2239586,2.24,-32.1,
2243717,-2.84,0,
2247848,-0.43,0,
2251979,-2.57,-21.4,
2256112,-2.84,-37.45,
2260243,-7.65,-45.47,
2264376,-17.55,-21.39,
2268509,-2.3,-18.72,
2272642,-3.11,-66.87,
2276774,-16.21,-50.82,
2280906,-6.85,-48.14,
2285038,-18.35,-61.51,
2289167,-26.11,-2.68,
2293298,-10.59,-56.17,
2297431,-20.22,-45.47,
2301563,-17.55,-53.49,
2305694,-17.55,-64.19,
2309825,-26.11,-80.24,
2313956,-20.76,-53.49,
2318087,-25.57,-74.89,
2322220,-21.83,-64.19,
2326351,-27.18,-56.16,
2330485,-28.78,-61.51,
2334615,-34.13,-58.84,
2338748,-30.12,-98.96,
2342879,-23.97,-64.19,
2347013,-25.04,-77.56,
2351143,-23.43,-80.24,
2355276,-38.41,-61.51,
2359409,-41.62,-77.56,
2363542,-24.77,-88.26,
2367676,-29.58,-85.58,
2371805,-27.71,-106.98,
2375936,-22.63,-82.91,
2380067,-34.93,-90.94,
2384201,-35.2,-77.56,
2388332,-23.97,-61.51,
2392462,-28.78,-64.19,
2396595,-24.5,-101.64,
2400727,-34.13,-61.52,
2404859,-22.9,-74.89,
2408991,-32.79,-64.19,
2413124,-12.2,-64.19,
2417255,-18.89,-56.16,
2421384,-30.12,-50.82,
2425516,-19.96,-64.19,
2429649,-18.89,-45.47,
2433780,-20.22,-13.37,
2437912,-5.51,-66.87,
2442042,-17.28,-2.68,
2446173,-5.78,-56.17,
2450305,-14.34,-42.8,
2454437,-14.61,-13.37,
2458567,-2.57,-37.45,
2462701,-9.53,18.72,
2466833,-9.79,16.04,
2470964,-6.85,8.02,
2475095,1.17,-61.52,
2479227,0.91,42.8,
2483359,11.87,21.4,
2487490,20.43,37.44,
2491624,13.74,50.82,
2495756,14.55,58.84,
2499888,20.96,40.12,
2504020,1.44,42.79,
2508151,28.45,32.09,
2512284,20.96,45.46,
2516417,25.78,56.17,
2520549,24.71,88.25,
2524681,19.89,74.88,
2528813,17.75,90.94,
2532946,36.21,90.94,
2537077,33,53.49,
2541210,28.72,88.25,
2545341,30.59,82.91,
2549474,34.6,82.91,
2553604,37.28,112.33,
2557738,43.43,77.56,
2561870,43.97,96.28,
2566003,42.36,82.91,
2570135,36.48,115,
2574266,34.34,85.58,
2578399,48.24,88.26,
2582532,47.98,133.72,
2586664,39.69,109.65,
2590798,39.42,69.54,
2594930,47.44,80.23,
2599061,36.48,109.66,
2603192,43.16,131.05,
2607324,43.7,82.91,
2611457,48.51,106.98,
2615591,47.44,101.63,
2619726,35.94,109.65,
2623858,37.81,109.66,
2627990,43.7,104.31,
2632122,48.24,85.58,
2636252,34.07,85.58,
2640383,41.29,85.58,
2644513,41.29,104.31,
2648646,32.2,112.33,
2652779,37.55,128.37,
2656910,42.63,106.98,
2661040,29.26,93.61,
2665173,34.6,101.63,
2669305,27.38,48.14,
2673436,43.7,85.58,
2677569,39.95,80.23,
2681703,29.52,53.49,
2685835,31.4,66.86,
2689965,24.17,72.21,
2694095,20.43,61.51,
2698226,31.66,32.09,
2702358,23.64,56.16,
2706490,28.45,40.12,
2710625,26.31,13.37,
2714757,21.77,26.75,
2718889,15.08,48.14,
2723022,16.95,37.44,
2727154,24.44,16.04,
2731287,-1.77,-2.68,
2735418,4.11,0,
2739551,9.46,-61.52,
2743683,-14.87,-8.02,
2747814,7.86,-42.79,
2751946,-7.12,-2.68,
2756078,-12.47,-29.42,
2760210,-4.18,-26.75,
2764341,-10.06,-29.42,
2768474,-11.4,-56.17,
2772604,-4.44,-50.82,
2776737,-15.94,-64.19,
2780870,-11.4,-53.49,
2785000,-21.29,-42.8,
2789132,-18.89,-24.07,
2793264,-12.73,-72.21,
2797395,-7.12,-72.21,
2801527,-18.62,-58.84,
2805662,-23.7,-61.52,
2809792,-25.57,-80.23,
2813925,-27.44,-66.87,
2818056,-30.65,-53.49,
2822187,-26.91,-69.54,
2826318,-26.64,-93.61,
2830450,-20.49,-93.61,
2834582,-27.44,-106.98,
2838714,-36.27,-101.63,
2842844,-17.28,-112.33,
2846976,-25.04,-80.24,
2851109,-34.13,-69.54,
2855241,-27.18,-64.19,
2859373,-35.47,-80.24,
2863505,-35.74,-61.52,
2867641,-29.58,-69.54,
2871772,-36.27,-40.12,
2875905,-29.85,-74.89,
2880037,-32.79,-96.28,
2884171,-33.06,-40.12,
2888304,-32.79,-74.89,
2892437,-31.46,-56.17,
2896569,-20.76,-69.54,
2900703,-34.13,-29.42,
2904833,-23.17,-61.51,
2908965,-25.3,-45.47,
2913097,-13.54,-66.86,
2917230,-14.34,-58.84,
2921362,-19.15,-64.19,
2925495,-8.72,-45.47,
2929628,-16.21,-37.44,
2933760,-22.36,-21.39,
2937892,-4.71,-61.51,
2942025,-8.19,-40.12,
2946155,-10.86,-40.12,
2950286,-10.59,-29.42,
2954418,-8.99,-32.1,
2958552,-17.55,-2.68,
2962686,-8.72,-13.37,
2966816,1.98,0,
2970949,-9.26,21.4,
2975080,7.32,2.68,
2979213,13.21,10.7,
2983345,-3.11,48.14,
2987477,14.55,48.14,
2991611,22.84,40.12,
2995743,14.55,42.79,
2999876,21.5,29.42,
3004007,10.53,61.51,
3008140,20.7,48.14,
3012272,34.34,32.09,
3016403,28.99,80.24,
3020535,35.94,37.44,
3024669,24.71,40.11,
3028800,24.44,72.21,
3032933,35.41,74.89,
3037065,30.33,88.25,
3041196,36.74,82.91,
3045329,33.53,93.61,
3049460,27.65,106.98,
3053591,34.07,77.56,
3057723,39.42,80.24,
3061855,47.44,109.65,
3065985,38.08,133.73,
3070117,42.9,120.35,
3074248,35.94,90.93,
3078379,33.53,88.25,
3082511,49.31,106.98,
3086644,44.77,98.96,
3090777,29.79,106.98,
3094910,47.98,112.32,
3099042,39.42,141.75,
3103175,30.86,106.98,
3107307,47.17,104.3,
3111440,39.95,96.28,
3115574,51.99,61.51,
